"","unique.date","crime_frequency","year","month","day","binary"
"3211",2014-10-16,574,2014,10,16,0
"3212",2014-10-17,620,2014,10,17,0
"3213",2014-10-18,574,2014,10,18,0
"3214",2014-10-19,466,2014,10,19,0
"3215",2014-10-20,528,2014,10,20,0
"3216",2014-10-21,609,2014,10,21,0
"3217",2014-10-22,548,2014,10,22,0
"3218",2014-10-23,511,2014,10,23,0
"3219",2014-10-24,608,2014,10,24,0
"3220",2014-10-25,566,2014,10,25,0
"3221",2014-10-26,421,2014,10,26,1
"3222",2014-10-27,570,2014,10,27,0
"3223",2014-10-28,670,2014,10,28,0
"3224",2014-10-29,577,2014,10,29,0
"3225",2014-10-30,627,2014,10,30,0
"3226",2014-10-31,540,2014,10,31,0
"3227",2014-11-01,493,2014,11,1,0
"3228",2014-11-02,459,2014,11,2,1
"3229",2014-11-03,537,2014,11,3,0
"3230",2014-11-04,550,2014,11,4,0
"3231",2014-11-05,578,2014,11,5,0
"3232",2014-11-06,535,2014,11,6,0
"3233",2014-11-07,633,2014,11,7,0
"3234",2014-11-08,575,2014,11,8,0
"3235",2014-11-09,445,2014,11,9,0
"3236",2014-11-10,575,2014,11,10,1
"3237",2014-11-11,557,2014,11,11,0
"3238",2014-11-12,594,2014,11,12,0
"3239",2014-11-13,510,2014,11,13,0
"3240",2014-11-14,545,2014,11,14,0
"3241",2014-11-15,497,2014,11,15,0
"3242",2014-11-16,373,2014,11,16,1
"3243",2014-11-17,480,2014,11,17,0
"3244",2014-11-18,474,2014,11,18,0
"3245",2014-11-19,464,2014,11,19,0
"3246",2014-11-20,513,2014,11,20,0
"3247",2014-11-21,513,2014,11,21,0
"3248",2014-11-22,496,2014,11,22,0
"3249",2014-11-23,420,2014,11,23,1
"3250",2014-11-24,525,2014,11,24,0
"3251",2014-11-25,490,2014,11,25,0
"3252",2014-11-26,404,2014,11,26,0
"3253",2014-11-27,251,2014,11,27,1
"3254",2014-11-28,448,2014,11,28,0
"3255",2014-11-29,526,2014,11,29,0
"3256",2014-11-30,420,2014,11,30,0
"3257",2014-12-01,455,2014,12,1,0
"3258",2014-12-02,493,2014,12,2,0
"3259",2014-12-03,482,2014,12,3,0
"3260",2014-12-04,497,2014,12,4,0
"3261",2014-12-05,563,2014,12,5,0
"3262",2014-12-06,486,2014,12,6,0
"3263",2014-12-07,383,2014,12,7,1
"3264",2014-12-08,473,2014,12,8,0
"3265",2014-12-09,465,2014,12,9,0
"3266",2014-12-10,545,2014,12,10,0
"3267",2014-12-11,484,2014,12,11,0
"3268",2014-12-12,476,2014,12,12,0
"3269",2014-12-13,463,2014,12,13,0
"3270",2014-12-14,379,2014,12,14,1
"3271",2014-12-15,497,2014,12,15,0
"3272",2014-12-16,503,2014,12,16,0
"3273",2014-12-17,514,2014,12,17,0
"3274",2014-12-18,524,2014,12,18,0
"3275",2014-12-19,526,2014,12,19,0
"3276",2014-12-20,479,2014,12,20,1
"3277",2014-12-21,394,2014,12,21,0
"3278",2014-12-22,518,2014,12,22,0
"3279",2014-12-23,466,2014,12,23,0
"3280",2014-12-24,337,2014,12,24,0
"3281",2014-12-25,239,2014,12,25,0
"3282",2014-12-26,437,2014,12,26,0
"3283",2014-12-27,386,2014,12,27,0
"3284",2014-12-28,425,2014,12,28,1
"3285",2014-12-29,480,2014,12,29,0
"3286",2014-12-30,471,2014,12,30,0
"3287",2014-12-31,368,2014,12,31,0
"3288",2015-01-01,439,2015,1,1,0
"3289",2015-01-02,501,2015,1,2,0
"3290",2015-01-03,389,2015,1,3,0
"3291",2015-01-04,346,2015,1,4,0
"3292",2015-01-05,472,2015,1,5,0
"3293",2015-01-06,424,2015,1,6,0
"3294",2015-01-07,396,2015,1,7,0
"3295",2015-01-08,395,2015,1,8,0
"3296",2015-01-09,416,2015,1,9,0
"3297",2015-01-10,382,2015,1,10,0
"3298",2015-01-11,341,2015,1,11,0
"3299",2015-01-12,370,2015,1,12,0
"3300",2015-01-13,603,2015,1,13,0
"3301",2015-01-14,516,2015,1,14,0
"3302",2015-01-15,511,2015,1,15,0
"3303",2015-01-16,490,2015,1,16,0
"3304",2015-01-17,471,2015,1,17,0
"3305",2015-01-18,302,2015,1,18,0
"3306",2015-01-19,436,2015,1,19,0
"3307",2015-01-20,573,2015,1,20,0
"3308",2015-01-21,462,2015,1,21,0
"3309",2015-01-22,472,2015,1,22,0
"3310",2015-01-23,524,2015,1,23,0
"3311",2015-01-24,398,2015,1,24,0
"3312",2015-01-25,376,2015,1,25,0
"3313",2015-01-26,380,2015,1,26,0
"3314",2015-01-27,463,2015,1,27,0
"3315",2015-01-28,452,2015,1,28,0
"3316",2015-01-29,492,2015,1,29,0
"3317",2015-01-30,464,2015,1,30,0
"3318",2015-01-31,378,2015,1,31,0
"3319",2015-02-01,341,2015,2,1,0
"3320",2015-02-02,426,2015,2,2,0
"3321",2015-02-03,514,2015,2,3,0
"3322",2015-02-04,540,2015,2,4,0
"3323",2015-02-05,526,2015,2,5,0
"3324",2015-02-06,503,2015,2,6,0
"3325",2015-02-07,458,2015,2,7,0
"3326",2015-02-08,445,2015,2,8,0
"3327",2015-02-09,404,2015,2,9,0
"3328",2015-02-10,497,2015,2,10,0
"3329",2015-02-11,516,2015,2,11,0
"3330",2015-02-12,504,2015,2,12,0
"3331",2015-02-13,445,2015,2,13,0
"3332",2015-02-14,370,2015,2,14,0
"3333",2015-02-15,261,2015,2,15,0
"3334",2015-02-16,334,2015,2,16,0
"3335",2015-02-17,373,2015,2,17,0
"3336",2015-02-18,488,2015,2,18,0
"3337",2015-02-19,420,2015,2,19,0
"3338",2015-02-20,442,2015,2,20,0
"3339",2015-02-21,323,2015,2,21,0
"3340",2015-02-22,315,2015,2,22,0
"3341",2015-02-23,455,2015,2,23,0
"3342",2015-02-24,476,2015,2,24,0
"3343",2015-02-25,511,2015,2,25,0
"3344",2015-02-26,455,2015,2,26,0
"3345",2015-02-27,493,2015,2,27,0
"3346",2015-02-28,431,2015,2,28,0
"3347",2015-03-01,353,2015,3,1,0
"3348",2015-03-02,381,2015,3,2,0
"3349",2015-03-03,412,2015,3,3,0
"3350",2015-03-04,465,2015,3,4,0
"3351",2015-03-05,299,2015,3,5,0
"3352",2015-03-06,382,2015,3,6,0
"3353",2015-03-07,441,2015,3,7,0
"3354",2015-03-08,409,2015,3,8,0
"3355",2015-03-09,482,2015,3,9,0
"3356",2015-03-10,487,2015,3,10,0
"3357",2015-03-11,519,2015,3,11,0
"3358",2015-03-12,488,2015,3,12,0
"3359",2015-03-13,513,2015,3,13,0
"3360",2015-03-14,397,2015,3,14,0
"3361",2015-03-15,404,2015,3,15,0
"3362",2015-03-16,479,2015,3,16,0
"3363",2015-03-17,516,2015,3,17,0
"3364",2015-03-18,531,2015,3,18,0
"3365",2015-03-19,570,2015,3,19,0
"3366",2015-03-20,458,2015,3,20,0
"3367",2015-03-21,479,2015,3,21,0
"3368",2015-03-22,445,2015,3,22,0
"3369",2015-03-23,453,2015,3,23,0
"3370",2015-03-24,543,2015,3,24,0
"3371",2015-03-25,514,2015,3,25,0
"3372",2015-03-26,541,2015,3,26,0
"3373",2015-03-27,517,2015,3,27,0
"3374",2015-03-28,463,2015,3,28,0
"3375",2015-03-29,365,2015,3,29,0
"3376",2015-03-30,540,2015,3,30,0
"3377",2015-03-31,521,2015,3,31,0
"3378",2015-04-01,589,2015,4,1,0
"3379",2015-04-02,562,2015,4,2,0
"3380",2015-04-03,576,2015,4,3,0
"3381",2015-04-04,553,2015,4,4,0
"3382",2015-04-05,418,2015,4,5,0
"3383",2015-04-06,554,2015,4,6,0
"3384",2015-04-07,564,2015,4,7,0
"3385",2015-04-08,546,2015,4,8,0
"3386",2015-04-09,512,2015,4,9,0
"3387",2015-04-10,560,2015,4,10,0
"3388",2015-04-11,503,2015,4,11,0
"3389",2015-04-12,496,2015,4,12,0
"3390",2015-04-13,574,2015,4,13,0
"3391",2015-04-14,625,2015,4,14,0
"3392",2015-04-15,613,2015,4,15,0
"3393",2015-04-16,567,2015,4,16,0
"3394",2015-04-17,657,2015,4,17,0
"3395",2015-04-18,512,2015,4,18,0
"3396",2015-04-19,486,2015,4,19,0
"3397",2015-04-20,513,2015,4,20,0
"3398",2015-04-21,607,2015,4,21,0
"3399",2015-04-22,570,2015,4,22,0
"3400",2015-04-23,575,2015,4,23,0
"3401",2015-04-24,630,2015,4,24,0
"3402",2015-04-25,550,2015,4,25,0
"3403",2015-04-26,505,2015,4,26,0
"3404",2015-04-27,634,2015,4,27,0
"3405",2015-04-28,624,2015,4,28,0
"3406",2015-04-29,584,2015,4,29,0
"3407",2015-04-30,507,2015,4,30,0
"3408",2015-05-01,527,2015,5,1,0
"3409",2015-05-02,483,2015,5,2,0
"3410",2015-05-03,472,2015,5,3,0
"3411",2015-05-04,592,2015,5,4,0
"3412",2015-05-05,636,2015,5,5,0
"3413",2015-05-06,564,2015,5,6,0
"3414",2015-05-07,615,2015,5,7,0
"3415",2015-05-08,567,2015,5,8,0
"3416",2015-05-09,526,2015,5,9,0
"3417",2015-05-10,469,2015,5,10,0
"3418",2015-05-11,567,2015,5,11,0
"3419",2015-05-12,547,2015,5,12,0
"3420",2015-05-13,547,2015,5,13,0
"3421",2015-05-14,517,2015,5,14,0
"3422",2015-05-15,634,2015,5,15,0
"3423",2015-05-16,530,2015,5,16,0
"3424",2015-05-17,455,2015,5,17,0
"3425",2015-05-18,573,2015,5,18,0
"3426",2015-05-19,527,2015,5,19,0
"3427",2015-05-20,632,2015,5,20,0
"3428",2015-05-21,534,2015,5,21,0
"3429",2015-05-22,592,2015,5,22,0
"3430",2015-05-23,525,2015,5,23,0
"3431",2015-05-24,531,2015,5,24,0
"3432",2015-05-25,480,2015,5,25,0
"3433",2015-05-26,618,2015,5,26,0
"3434",2015-05-27,603,2015,5,27,0
"3435",2015-05-28,614,2015,5,28,0
"3436",2015-05-29,551,2015,5,29,0
"3437",2015-05-30,549,2015,5,30,0
"3438",2015-05-31,490,2015,5,31,0
"3439",2015-06-01,516,2015,6,1,0
"3440",2015-06-02,485,2015,6,2,0
"3441",2015-06-03,600,2015,6,3,0
"3442",2015-06-04,550,2015,6,4,0
"3443",2015-06-05,623,2015,6,5,0
"3444",2015-06-06,543,2015,6,6,0
"3445",2015-06-07,437,2015,6,7,0
"3446",2015-06-08,585,2015,6,8,0
"3447",2015-06-09,569,2015,6,9,0
"3448",2015-06-10,638,2015,6,10,0
"3449",2015-06-11,579,2015,6,11,0
"3450",2015-06-12,579,2015,6,12,0
"3451",2015-06-13,497,2015,6,13,0
"3452",2015-06-14,486,2015,6,14,0
"3453",2015-06-15,531,2015,6,15,0
"3454",2015-06-16,599,2015,6,16,0
"3455",2015-06-17,584,2015,6,17,0
"3456",2015-06-18,587,2015,6,18,0
"3457",2015-06-19,637,2015,6,19,0
"3458",2015-06-20,489,2015,6,20,0
"3459",2015-06-21,438,2015,6,21,0
"3460",2015-06-22,570,2015,6,22,0
"3461",2015-06-23,570,2015,6,23,0
"3462",2015-06-24,584,2015,6,24,0
"3463",2015-06-25,565,2015,6,25,0
"3464",2015-06-26,578,2015,6,26,0
"3465",2015-06-27,436,2015,6,27,0
"3466",2015-06-28,435,2015,6,28,0
"3467",2015-06-29,586,2015,6,29,0
"3468",2015-06-30,553,2015,6,30,0
"3469",2015-07-01,629,2015,7,1,0
"3470",2015-07-02,661,2015,7,2,0
"3471",2015-07-03,593,2015,7,3,0
"3472",2015-07-04,378,2015,7,4,0
"3473",2015-07-05,439,2015,7,5,0
"3474",2015-07-06,610,2015,7,6,0
"3475",2015-07-07,597,2015,7,7,0
"3476",2015-07-08,625,2015,7,8,0
"3477",2015-07-09,523,2015,7,9,0
"3478",2015-07-10,562,2015,7,10,0
"3479",2015-07-11,544,2015,7,11,0
"3480",2015-07-12,443,2015,7,12,0
"3481",2015-07-13,522,2015,7,13,0
"3482",2015-07-14,667,2015,7,14,0
"3483",2015-07-15,571,2015,7,15,0
"3484",2015-07-16,526,2015,7,16,0
"3485",2015-07-17,557,2015,7,17,0
"3486",2015-07-18,458,2015,7,18,0
"3487",2015-07-19,440,2015,7,19,0
"3488",2015-07-20,564,2015,7,20,0
"3489",2015-07-21,616,2015,7,21,0
"3490",2015-07-22,626,2015,7,22,0
"3491",2015-07-23,541,2015,7,23,0
"3492",2015-07-24,552,2015,7,24,0
"3493",2015-07-25,533,2015,7,25,0
"3494",2015-07-26,477,2015,7,26,0
"3495",2015-07-27,590,2015,7,27,0
"3496",2015-07-28,641,2015,7,28,0
"3497",2015-07-29,588,2015,7,29,0
"3498",2015-07-30,579,2015,7,30,0
"3499",2015-07-31,575,2015,7,31,0
"3500",2015-08-01,536,2015,8,1,0
"3501",2015-08-02,492,2015,8,2,0
"3502",2015-08-03,598,2015,8,3,0
"3503",2015-08-04,586,2015,8,4,0
"3504",2015-08-05,592,2015,8,5,0
"3505",2015-08-06,564,2015,8,6,0
"3506",2015-08-07,572,2015,8,7,0
"3507",2015-08-08,498,2015,8,8,0
"3508",2015-08-09,502,2015,8,9,0
"3509",2015-08-10,590,2015,8,10,0
"3510",2015-08-11,564,2015,8,11,0
"3511",2015-08-12,613,2015,8,12,0
"3512",2015-08-13,581,2015,8,13,0
"3513",2015-08-14,507,2015,8,14,0
"3514",2015-08-15,575,2015,8,15,0
"3515",2015-08-16,483,2015,8,16,0
"3516",2015-08-17,586,2015,8,17,0
"3517",2015-08-18,604,2015,8,18,0
"3518",2015-08-19,615,2015,8,19,0
"3519",2015-08-20,562,2015,8,20,0
"3520",2015-08-21,603,2015,8,21,0
"3521",2015-08-22,540,2015,8,22,0
"3522",2015-08-23,489,2015,8,23,0
"3523",2015-08-24,591,2015,8,24,0
"3524",2015-08-25,652,2015,8,25,0
"3525",2015-08-26,570,2015,8,26,0
"3526",2015-08-27,559,2015,8,27,0
"3527",2015-08-28,554,2015,8,28,0
"3528",2015-08-29,525,2015,8,29,0
"3529",2015-08-30,503,2015,8,30,0
"3530",2015-08-31,582,2015,8,31,0
"3531",2015-09-01,598,2015,9,1,0
"3532",2015-09-02,563,2015,9,2,0
"3533",2015-09-03,535,2015,9,3,0
"3534",2015-09-04,632,2015,9,4,0
"3535",2015-09-05,537,2015,9,5,0
"3536",2015-09-06,439,2015,9,6,0
"3537",2015-09-07,529,2015,9,7,0
"3538",2015-09-08,605,2015,9,8,0
"3539",2015-09-09,508,2015,9,9,0
"3540",2015-09-10,444,2015,9,10,0
"3541",2015-09-11,546,2015,9,11,0
"3542",2015-09-12,474,2015,9,12,0
"3543",2015-09-13,487,2015,9,13,0
"3544",2015-09-14,534,2015,9,14,1
"3545",2015-09-15,555,2015,9,15,0
"3546",2015-09-16,539,2015,9,16,0
"3547",2015-09-17,557,2015,9,17,0
"3548",2015-09-18,625,2015,9,18,0
"3549",2015-09-19,508,2015,9,19,0
"3550",2015-09-20,488,2015,9,20,1
"3551",2015-09-21,530,2015,9,21,0
"3552",2015-09-22,533,2015,9,22,0
"3553",2015-09-23,523,2015,9,23,0
"3554",2015-09-24,429,2015,9,24,0
"3555",2015-09-25,457,2015,9,25,0
"3556",2015-09-26,390,2015,9,26,0
"3557",2015-09-27,355,2015,9,27,1
"3558",2015-09-28,444,2015,9,28,0
"3559",2015-09-29,488,2015,9,29,0
"3560",2015-09-30,506,2015,9,30,0
"3561",2015-10-01,465,2015,10,1,0
"3562",2015-10-02,341,2015,10,2,0
"3563",2015-10-03,417,2015,10,3,0
"3564",2015-10-04,399,2015,10,4,1
"3565",2015-10-05,478,2015,10,5,0
"3566",2015-10-06,587,2015,10,6,0
"3567",2015-10-07,563,2015,10,7,0
"3568",2015-10-08,529,2015,10,8,0
"3569",2015-10-09,514,2015,10,9,0
"3570",2015-10-10,452,2015,10,10,0
"3571",2015-10-11,478,2015,10,11,1
"3572",2015-10-12,531,2015,10,12,0
"3573",2015-10-13,592,2015,10,13,0
"3574",2015-10-14,582,2015,10,14,0
"3575",2015-10-15,472,2015,10,15,0
"3576",2015-10-16,508,2015,10,16,0
"3577",2015-10-17,411,2015,10,17,0
"3578",2015-10-18,379,2015,10,18,0
"3579",2015-10-19,448,2015,10,19,1
"3580",2015-10-20,515,2015,10,20,0
"3581",2015-10-21,532,2015,10,21,0
"3582",2015-10-22,535,2015,10,22,0
"3583",2015-10-23,513,2015,10,23,0
"3584",2015-10-24,481,2015,10,24,0
"3585",2015-10-25,442,2015,10,25,1
"3586",2015-10-26,493,2015,10,26,0
"3587",2015-10-27,591,2015,10,27,0
"3588",2015-10-28,442,2015,10,28,0
"3589",2015-10-29,496,2015,10,29,0
"3590",2015-10-30,539,2015,10,30,0
"3591",2015-10-31,463,2015,10,31,0
"3592",2015-11-01,466,2015,11,1,0
"3593",2015-11-02,559,2015,11,2,0
"3594",2015-11-03,499,2015,11,3,0
"3595",2015-11-04,521,2015,11,4,0
"3596",2015-11-05,485,2015,11,5,0
"3597",2015-11-06,485,2015,11,6,0
"3598",2015-11-07,540,2015,11,7,0
"3599",2015-11-08,380,2015,11,8,1
"3600",2015-11-09,506,2015,11,9,0
"3601",2015-11-10,488,2015,11,10,0
"3602",2015-11-11,480,2015,11,11,0
"3603",2015-11-12,517,2015,11,12,0
"3604",2015-11-13,507,2015,11,13,0
"3605",2015-11-14,418,2015,11,14,0
"3606",2015-11-15,392,2015,11,15,1
"3607",2015-11-16,471,2015,11,16,0
"3608",2015-11-17,538,2015,11,17,0
"3609",2015-11-18,473,2015,11,18,0
"3610",2015-11-19,439,2015,11,19,0
"3611",2015-11-20,519,2015,11,20,0
"3612",2015-11-21,461,2015,11,21,0
"3613",2015-11-22,375,2015,11,22,1
"3614",2015-11-23,454,2015,11,23,0
"3615",2015-11-24,487,2015,11,24,0
"3616",2015-11-25,401,2015,11,25,0
"3617",2015-11-26,244,2015,11,26,1
"3618",2015-11-27,475,2015,11,27,0
"3619",2015-11-28,441,2015,11,28,0
"3620",2015-11-29,370,2015,11,29,0
"3621",2015-11-30,484,2015,11,30,0
"3622",2015-12-01,398,2015,12,1,0
"3623",2015-12-02,419,2015,12,2,0
"3624",2015-12-03,469,2015,12,3,0
"3625",2015-12-04,496,2015,12,4,0
"3626",2015-12-05,472,2015,12,5,0
"3627",2015-12-06,433,2015,12,6,1
"3628",2015-12-07,491,2015,12,7,0
"3629",2015-12-08,447,2015,12,8,0
"3630",2015-12-09,484,2015,12,9,0
"3631",2015-12-10,531,2015,12,10,0
"3632",2015-12-11,499,2015,12,11,0
"3633",2015-12-12,471,2015,12,12,0
"3634",2015-12-13,417,2015,12,13,1
"3635",2015-12-14,459,2015,12,14,0
"3636",2015-12-15,526,2015,12,15,0
"3637",2015-12-16,505,2015,12,16,0
"3638",2015-12-17,473,2015,12,17,0
"3639",2015-12-18,470,2015,12,18,0
"3640",2015-12-19,389,2015,12,19,0
"3641",2015-12-20,364,2015,12,20,1
"3642",2015-12-21,435,2015,12,21,0
"3643",2015-12-22,497,2015,12,22,0
"3644",2015-12-23,420,2015,12,23,0
"3645",2015-12-24,360,2015,12,24,0
"3646",2015-12-25,186,2015,12,25,0
"3647",2015-12-26,412,2015,12,26,1
"3648",2015-12-27,361,2015,12,27,0
"3649",2015-12-28,454,2015,12,28,0
"3650",2015-12-29,495,2015,12,29,0
"3651",2015-12-30,462,2015,12,30,0
"3652",2015-12-31,440,2015,12,31,0
"3653",2016-01-01,329,2016,1,1,0
"3654",2016-01-02,417,2016,1,2,0
"3655",2016-01-03,324,2016,1,3,1
"3656",2016-01-04,409,2016,1,4,0
"3657",2016-01-05,415,2016,1,5,0
"3658",2016-01-06,428,2016,1,6,0
"3659",2016-01-07,436,2016,1,7,0
"3660",2016-01-08,444,2016,1,8,0
"3661",2016-01-09,396,2016,1,9,0
"3662",2016-01-10,359,2016,1,10,0
"3663",2016-01-11,418,2016,1,11,0
"3664",2016-01-12,448,2016,1,12,0
"3665",2016-01-13,428,2016,1,13,0
"3666",2016-01-14,423,2016,1,14,0
"3667",2016-01-15,453,2016,1,15,0
"3668",2016-01-16,417,2016,1,16,0
"3669",2016-01-17,375,2016,1,17,0
"3670",2016-01-18,378,2016,1,18,0
"3671",2016-01-19,396,2016,1,19,0
"3672",2016-01-20,457,2016,1,20,0
"3673",2016-01-21,515,2016,1,21,0
"3674",2016-01-22,373,2016,1,22,0
"3675",2016-01-23,71,2016,1,23,0
"3676",2016-01-24,157,2016,1,24,0
"3677",2016-01-25,296,2016,1,25,0
"3678",2016-01-26,358,2016,1,26,0
"3679",2016-01-27,425,2016,1,27,0
"3680",2016-01-28,461,2016,1,28,0
"3681",2016-01-29,425,2016,1,29,0
"3682",2016-01-30,414,2016,1,30,0
"3683",2016-01-31,397,2016,1,31,0
"3684",2016-02-01,470,2016,2,1,0
"3685",2016-02-02,494,2016,2,2,0
"3686",2016-02-03,469,2016,2,3,0
"3687",2016-02-04,458,2016,2,4,0
"3688",2016-02-05,488,2016,2,5,0
"3689",2016-02-06,415,2016,2,6,0
"3690",2016-02-07,368,2016,2,7,0
"3691",2016-02-08,445,2016,2,8,0
"3692",2016-02-09,420,2016,2,9,0
"3693",2016-02-10,441,2016,2,10,0
"3694",2016-02-11,392,2016,2,11,0
"3695",2016-02-12,411,2016,2,12,0
"3696",2016-02-13,301,2016,2,13,0
"3697",2016-02-14,254,2016,2,14,0
"3698",2016-02-15,274,2016,2,15,0
"3699",2016-02-16,416,2016,2,16,0
"3700",2016-02-17,460,2016,2,17,0
"3701",2016-02-18,405,2016,2,18,0
"3702",2016-02-19,459,2016,2,19,0
"3703",2016-02-20,442,2016,2,20,0
"3704",2016-02-21,478,2016,2,21,0
"3705",2016-02-22,465,2016,2,22,0
"3706",2016-02-23,442,2016,2,23,0
"3707",2016-02-24,413,2016,2,24,0
"3708",2016-02-25,456,2016,2,25,0
"3709",2016-02-26,463,2016,2,26,0
"3710",2016-02-27,371,2016,2,27,0
"3711",2016-02-28,364,2016,2,28,0
"3712",2016-02-29,490,2016,2,29,0
"3713",2016-03-01,466,2016,3,1,0
"3714",2016-03-02,463,2016,3,2,0
"3715",2016-03-03,433,2016,3,3,0
"3716",2016-03-04,460,2016,3,4,0
"3717",2016-03-05,407,2016,3,5,0
"3718",2016-03-06,316,2016,3,6,0
"3719",2016-03-07,449,2016,3,7,0
"3720",2016-03-08,433,2016,3,8,0
"3721",2016-03-09,504,2016,3,9,0
"3722",2016-03-10,483,2016,3,10,0
"3723",2016-03-11,490,2016,3,11,0
"3724",2016-03-12,459,2016,3,12,0
"3725",2016-03-13,355,2016,3,13,0
"3726",2016-03-14,412,2016,3,14,0
"3727",2016-03-15,455,2016,3,15,0
"3728",2016-03-16,477,2016,3,16,0
"3729",2016-03-17,465,2016,3,17,0
"3730",2016-03-18,530,2016,3,18,0
"3731",2016-03-19,437,2016,3,19,0
"3732",2016-03-20,345,2016,3,20,0
"3733",2016-03-21,457,2016,3,21,0
"3734",2016-03-22,429,2016,3,22,0
"3735",2016-03-23,540,2016,3,23,0
"3736",2016-03-24,493,2016,3,24,0
"3737",2016-03-25,482,2016,3,25,0
"3738",2016-03-26,431,2016,3,26,0
"3739",2016-03-27,328,2016,3,27,0
"3740",2016-03-28,480,2016,3,28,0
"3741",2016-03-29,501,2016,3,29,0
"3742",2016-03-30,423,2016,3,30,0
"3743",2016-03-31,528,2016,3,31,0
"3744",2016-04-01,508,2016,4,1,0
"3745",2016-04-02,444,2016,4,2,0
"3746",2016-04-03,389,2016,4,3,0
"3747",2016-04-04,423,2016,4,4,0
"3748",2016-04-05,433,2016,4,5,0
"3749",2016-04-06,457,2016,4,6,0
"3750",2016-04-07,514,2016,4,7,0
"3751",2016-04-08,480,2016,4,8,0
"3752",2016-04-09,446,2016,4,9,0
"3753",2016-04-10,364,2016,4,10,0
"3754",2016-04-11,466,2016,4,11,0
"3755",2016-04-12,511,2016,4,12,0
"3756",2016-04-13,552,2016,4,13,0
"3757",2016-04-14,459,2016,4,14,0
"3758",2016-04-15,517,2016,4,15,0
"3759",2016-04-16,454,2016,4,16,0
"3760",2016-04-17,426,2016,4,17,0
"3761",2016-04-18,455,2016,4,18,0
"3762",2016-04-19,537,2016,4,19,0
"3763",2016-04-20,489,2016,4,20,0
"3764",2016-04-21,455,2016,4,21,0
"3765",2016-04-22,526,2016,4,22,0
"3766",2016-04-23,481,2016,4,23,0
"3767",2016-04-24,415,2016,4,24,0
"3768",2016-04-25,548,2016,4,25,0
"3769",2016-04-26,519,2016,4,26,0
"3770",2016-04-27,487,2016,4,27,0
"3771",2016-04-28,452,2016,4,28,0
"3772",2016-04-29,519,2016,4,29,0
"3773",2016-04-30,444,2016,4,30,0
"3774",2016-05-01,404,2016,5,1,0
"3775",2016-05-02,466,2016,5,2,0
"3776",2016-05-03,521,2016,5,3,0
"3777",2016-05-04,521,2016,5,4,0
"3778",2016-05-05,511,2016,5,5,0
"3779",2016-05-06,476,2016,5,6,0
"3780",2016-05-07,469,2016,5,7,0
"3781",2016-05-08,456,2016,5,8,0
"3782",2016-05-09,527,2016,5,9,0
"3783",2016-05-10,533,2016,5,10,0
"3784",2016-05-11,496,2016,5,11,0
"3785",2016-05-12,529,2016,5,12,0
"3786",2016-05-13,510,2016,5,13,0
"3787",2016-05-14,475,2016,5,14,0
"3788",2016-05-15,413,2016,5,15,0
"3789",2016-05-16,488,2016,5,16,0
"3790",2016-05-17,480,2016,5,17,0
"3791",2016-05-18,490,2016,5,18,0
"3792",2016-05-19,546,2016,5,19,0
"3793",2016-05-20,497,2016,5,20,0
"3794",2016-05-21,499,2016,5,21,0
"3795",2016-05-22,460,2016,5,22,0
"3796",2016-05-23,550,2016,5,23,0
"3797",2016-05-24,530,2016,5,24,0
"3798",2016-05-25,544,2016,5,25,0
"3799",2016-05-26,538,2016,5,26,0
"3800",2016-05-27,553,2016,5,27,0
"3801",2016-05-28,529,2016,5,28,0
"3802",2016-05-29,404,2016,5,29,0
"3803",2016-05-30,389,2016,5,30,0
"3804",2016-05-31,563,2016,5,31,0
"3805",2016-06-01,548,2016,6,1,0
"3806",2016-06-02,493,2016,6,2,0
"3807",2016-06-03,567,2016,6,3,0
"3808",2016-06-04,500,2016,6,4,0
"3809",2016-06-05,449,2016,6,5,0
"3810",2016-06-06,499,2016,6,6,0
"3811",2016-06-07,522,2016,6,7,0
"3812",2016-06-08,522,2016,6,8,0
"3813",2016-06-09,558,2016,6,9,0
"3814",2016-06-10,503,2016,6,10,0
"3815",2016-06-11,452,2016,6,11,0
"3816",2016-06-12,381,2016,6,12,0
"3817",2016-06-13,509,2016,6,13,0
"3818",2016-06-14,594,2016,6,14,0
"3819",2016-06-15,541,2016,6,15,0
"3820",2016-06-16,524,2016,6,16,0
"3821",2016-06-17,548,2016,6,17,0
"3822",2016-06-18,417,2016,6,18,0
"3823",2016-06-19,401,2016,6,19,0
"3824",2016-06-20,530,2016,6,20,0
"3825",2016-06-21,539,2016,6,21,0
"3826",2016-06-22,557,2016,6,22,0
"3827",2016-06-23,576,2016,6,23,0
"3828",2016-06-24,562,2016,6,24,0
"3829",2016-06-25,450,2016,6,25,0
"3830",2016-06-26,425,2016,6,26,0
"3831",2016-06-27,476,2016,6,27,0
"3832",2016-06-28,552,2016,6,28,0
"3833",2016-06-29,603,2016,6,29,0
"3834",2016-06-30,533,2016,6,30,0
"3835",2016-07-01,490,2016,7,1,0
"3836",2016-07-02,471,2016,7,2,0
"3837",2016-07-03,426,2016,7,3,0
"3838",2016-07-04,349,2016,7,4,0
"3839",2016-07-05,558,2016,7,5,0
"3840",2016-07-06,554,2016,7,6,0
"3841",2016-07-07,476,2016,7,7,0
"3842",2016-07-08,417,2016,7,8,0
"3843",2016-07-09,421,2016,7,9,0
"3844",2016-07-10,420,2016,7,10,0
"3845",2016-07-11,494,2016,7,11,0
